,id,title,source,year,url,desc,tags,contains
229,penn-Spring-CIS520,CIS520: Machine Learning,Penn,Spring 2021,https://alliance.seas.upenn.edu/~cis520/dynamic/2020/wiki/index.php?n=Main.HomePage,"This course covers the foundations of statistical machine learning. The focus is on probabilistic and statistical methods for prediction and clustering in high dimensions. Topics covered include linear and logistic regression, SVMs, PCA and dimensionality reduction, EM and HMMs, and deep learning. Elementary probability, calculus, and linear algebra. Basic programming experience.",['CIS520'],"{'videos': False, 'written': True, 'assignments': True}"
230,penn-Spring-CIS521,CIS521: Artificial Intelligence,Penn,Spring 2021,http://artificial-intelligence-class.org/lectures.html#now,"This course investigates algorithms to implement resource-limited knowledge-based agents which sense and act in the world. Topics include, search, machine learning, probabilistic reasoning, natural language processing, knowledge representation and logic. After a brief introduction to the language, programming assignments wil l be in Python.",['CIS521'],"{'videos': True, 'written': True, 'assignments': False}"
231,penn-Spring-CIS522,CIS522: Deep Learning for Data Science,Penn,Spring 2021,https://www.seas.upenn.edu/~cis522,"Deep learning techniques now touch on data systems of all varieties. Sometimes, deep learning is a product; sometimes, deep learning optimizes a pipeline; sometimes, deep learning provides critical insights; sometimes, deep learning sheds light on neuroscience or vice versa. The purpose of this course is to deconstruct the hype by teaching deep learning theories, models, skills, and applications that are useful for applications.",['CIS522'],"{'videos': False, 'written': True, 'assignments': False}"
232,penn-Spring-CIS545,CIS545: Big Data Analytics,Penn,Spring 2021,https://www.seas.upenn.edu/~cis545,"In the new era of big data, we are increasingly faced with the challenges of processing vast volumes of data. Given the limits of individual machines (compute power, memory, bandwidth), increasingly the solution is to process the data in parallel on many machines. This course focuses on the fundamentals of scaling computation to handle common data analytics tasks.",['CIS545'],"{'videos': True, 'written': True, 'assignments': True}"
233,penn-Spring-CIS552,CIS552: Advanced Programming,Penn,Spring 2021,https://www.seas.upenn.edu/~cis552,"The goals of this course are twofold: (1) to take good programmers and turn them into excellent ones, and (2) to introduce them to a range of modern software engineering practices, in particular those embodied in advanced functional programming languages. Four courses involving significant programming and a discrete mathematics or modern algebra course.",['CIS552'],"{'videos': False, 'written': True, 'assignments': True}"
234,penn-Spring-CIS553,CIS553: Networked Systems,Penn,Spring 2021,https://www.seas.upenn.edu/~cis553,"This course provides an introduction to fundamental concepts in the design and implementation of networked systems, their protocols, and applications. Topics to be covered include: Internet architecture, network applications, addressing, routing, transport protocols, network security, and peer-to-peer networks. The course will involve written assignments, examinations, and programming assignments.. Students will work in teams to design and implement networked systems in layers, from routing protocols, transport protocols, to peer-to-peer networks.",['CIS553'],"{'videos': False, 'written': True, 'assignments': True}"
235,penn-Spring-CIS555,CIS555: Internet and Web Systems,Penn,Spring 2021,https://www.seas.upenn.edu/~cis555,"This course focuses on the challenges encountered in building Internet and web systems: scalability, interoperability (of data and code), security and fault tolerance, consistency models, and location of resources, services, and data.",['CIS555'],"{'videos': True, 'written': True, 'assignments': True}"
236,penn-Spring-CIS556,CIS556: Cryptography,Penn,Spring 2021,https://www.seas.upenn.edu/~cis556,"This course is an introduction to cryptography, both theory and applications, intended for advanced undergraduates and graduate students. Topics covered include symmetric cryptography, message authentication, public-key cryptography, digital signatures, cryptanalysis, cryptographic security, and secure channels, as well as a selection of more advanced topics such as zero-knowledge proofs, secure multiparty computation, privacy-enhancing technologies, or lattice-based cryptography.",['CIS556'],"{'videos': False, 'written': False, 'assignments': True}"
237,penn-Spring-CIS565,CIS565: GPU Programming and Architecture,Penn,Spring 2021,https://www.seas.upenn.edu/~cis565,"This course examines the architecture and capabilities of modern GPUs. The graphics processing unit (GPU) has grown in power over recent years, to the point where many computations can be performed faster on the GPU than on a traditional CPU. GPUs have also become programmable, allowing them to be used for a diverse set of applications far removed from traditional graphics settings.",['CIS565'],"{'videos': False, 'written': True, 'assignments': False}"
238,penn-Spring-CIS568,CIS568: Game Design Practicum,Penn,Spring 2021,https://www.seas.upenn.edu/~cis568,The objective of the game design practicum is to provide students with hands on experience designing and developing 3D computer games.,['CIS568'],"{'videos': False, 'written': False, 'assignments': True}"
239,penn-Spring-CIS571,CIS571: Computer Organization and Design,Penn,Spring 2021,https://www.seas.upenn.edu/~cis571,"This is the second computer organization course and focuses on computer hardware design. Topics covered are: (1) basic digital system design including finite state machines, (2) instruction set design and simple RISC assembly programming, (3) quantitative evaluation of computer performance, (4) circuits for integer and floating-point arithmatic, (5) datapath and control, (6) micro-programming, (7) pipeling, (8) storage hierarchy and virtual memory, (9) input/output, (10) different forms of parallelism including instruction level parallelism, data-level parallelism using both vectors and message-passing multi-processors, and thread-level parallelism using shared memory multiprocessors. Basic cache coherence and synchronization.",['CIS571'],"{'videos': False, 'written': True, 'assignments': False}"
